site_name,old_site_code,date,transect_no,position_m,pred_SWL,pred_time,station,sighter_tidal_ele,pos_tidal_ele,eyeheight_ft,sighter_trans_no,sighter_pos_m,SWL_time _24h,SWL_height_ft,stadia_height_ft,seawall height m,converted to feet,added to elev,physical_features,pf_no,notes
RTC North Dock,RR,6/5/2019,2,5,-0.876,931,Pt Chauncey,2.9,1.1,5.7,3,8,935,9.45,7.5,,,,,,
RTC North Dock,RR,6/5/2019,2,6,-0.876,931,Pt Chauncey,2.9,2,5.7,3,8,935,9.45,6.6,,,,,,
RTC North Dock,RR,6/5/2019,2,7,-0.876,931,Pt Chauncey,2.9,2.6,5.7,3,8,935,9.45,6,,,,,,
RTC North Dock,RR,6/5/2019,2,8,-0.876,931,Pt Chauncey,2.9,3.3,5.7,3,8,935,9.45,5.3,,,,,,
RTC North Dock,RR,6/5/2019,2,9,-0.876,931,Pt Chauncey,2.9,3.5,5.7,3,8,935,9.45,5.1,,,,,,
RTC North Dock,RR,6/5/2019,2,10,-0.876,931,Pt Chauncey,2.9,3.9,5.7,3,8,935,9.45,4.7,,,,,,
RTC North Dock,RR,6/5/2019,2,11,-0.876,931,Pt Chauncey,2.9,4.5,5.7,3,8,935,9.45,4.1,,,,,,
RTC North Dock,RR,6/5/2019,2,12,-0.876,931,Pt Chauncey,2.9,4.5,5.7,3,8,935,9.45,4.1,,,,,,
RTC North Dock,RR,6/5/2019,2,13,-0.876,931,Pt Chauncey,2.9,5.1,5.7,3,8,935,9.45,3.5,,,,,,
RTC North Dock,RR,6/5/2019,2,13.6,-0.876,931,Pt Chauncey,2.9,5.6,5.7,3,8,935,9.45,3,,,,log,1,
RTC North Dock,RR,6/5/2019,2,13.8,-0.876,931,Pt Chauncey,2.9,7.3,5.7,3,8,935,9.45,1.3,,,,log,1,
RTC North Dock,RR,6/5/2019,2,14,-0.876,931,Pt Chauncey,2.9,5.5,5.7,3,8,935,9.45,3.1,,,,log,1,
RTC North Dock,RR,6/5/2019,2,15.3,-0.876,931,Pt Chauncey,2.9,6.4,5.7,3,8,935,9.45,2.2,,,,,,
RTC North Dock,RR,6/5/2019,3,0,-0.876,931,Pt Chauncey,2.9,-0.9,5.7,3,8,935,9.45,9.5,,,,,,
RTC North Dock,RR,6/5/2019,3,1,-0.876,931,Pt Chauncey,2.9,-0.8,5.7,3,8,935,9.45,9.4,,,,,,
RTC North Dock,RR,6/5/2019,3,2,-0.876,931,Pt Chauncey,2.9,-0.6,5.7,3,8,935,9.45,9.2,,,,,,
RTC North Dock,RR,6/5/2019,3,2.4,-0.876,931,Pt Chauncey,2.9,-0.3,5.7,3,8,935,9.45,8.9,,,,rock,1,
RTC North Dock,RR,6/5/2019,3,2.7,-0.876,931,Pt Chauncey,2.9,0.4,5.7,3,8,935,9.45,8.2,,,,rock,1,
RTC North Dock,RR,6/5/2019,3,2.8,-0.876,931,Pt Chauncey,2.9,-0.2,5.7,3,8,935,9.45,8.8,,,,rock,1,
RTC North Dock,RR,6/5/2019,3,3.5,-0.876,931,Pt Chauncey,2.9,0,5.7,3,8,935,9.45,8.6,,,,rock,2,
RTC North Dock,RR,6/5/2019,3,3.9,-0.876,931,Pt Chauncey,2.9,1.8,5.7,3,8,935,9.45,6.8,,,,rock,2,
RTC North Dock,RR,6/5/2019,3,4.8,-0.876,931,Pt Chauncey,2.9,0.7,5.7,3,8,935,9.45,7.9,,,,rock,2,
RTC North Dock,RR,6/5/2019,3,6,-0.876,931,Pt Chauncey,2.9,1.5,5.7,3,8,935,9.45,7.1,,,,,,
RTC North Dock,RR,6/5/2019,3,7,-0.876,931,Pt Chauncey,2.9,2,5.7,3,8,935,9.45,6.55,,,,,,
RTC North Dock,RR,6/5/2019,3,8,-0.876,931,Pt Chauncey,2.9,3.7,5.7,3,8,935,9.45,4.89,,,,,,
RTC North Dock,RR,6/5/2019,3,9.9,-0.876,931,Pt Chauncey,2.9,4.2,5.7,3,8,935,9.45,4.4,,,,,,
RTC North Dock,RR,6/5/2019,3,10,-0.876,931,Pt Chauncey,2.9,4.4,5.7,3,8,935,9.45,4.2,,,,,,
RTC North Dock,RR,6/5/2019,3,11,-0.876,931,Pt Chauncey,2.9,4.9,5.7,3,8,935,9.45,3.7,,,,,,
RTC North Dock,RR,6/5/2019,3,12,-0.876,931,Pt Chauncey,2.9,5.2,5.7,3,8,935,9.45,3.4,,,,,,
RTC North Dock,RR,6/5/2019,3,12.6,-0.876,931,Pt Chauncey,2.9,5.7,5.7,3,8,935,9.45,2.9,,,,log,1,
RTC North Dock,RR,6/5/2019,3,12.9,-0.876,931,Pt Chauncey,2.9,7.5,5.7,3,8,935,9.45,1.1,,,,log,1,
RTC North Dock,RR,6/5/2019,3,13.1,-0.876,931,Pt Chauncey,2.9,7.4,5.7,3,8,935,9.45,1.2,,,,log,1,
RTC North Dock,RR,6/5/2019,3,14,-0.876,931,Pt Chauncey,2.9,6.3,5.7,3,8,935,9.45,2.3,,,,,,
RTC North Dock,RR,6/5/2019,3,15,-0.876,931,Pt Chauncey,2.9,7,5.7,3,8,935,9.45,1.6,,,,,,
RTC North Dock,RR,6/5/2019,4,0,-0.876,931,Pt Chauncey,2.9,-1.5,5.7,3,8,935,9.45,10.1,,,,,,
RTC North Dock,RR,6/5/2019,4,1,-0.876,931,Pt Chauncey,2.9,-1.5,5.7,3,8,935,9.45,10.1,,,,,,
RTC North Dock,RR,6/5/2019,4,2,-0.876,931,Pt Chauncey,2.9,-0.7,5.7,3,8,935,9.45,9.3,,,,,,
RTC North Dock,RR,6/5/2019,4,2.5,-0.876,931,Pt Chauncey,2.9,0,5.7,3,8,935,9.45,8.6,,,,,,
RTC North Dock,RR,6/5/2019,4,3,-0.876,931,Pt Chauncey,2.9,1.2,5.7,3,8,935,9.45,7.4,,,,,,
RTC North Dock,RR,6/5/2019,4,4,-0.876,931,Pt Chauncey,2.9,2.1,5.7,3,8,935,9.45,6.5,,,,,,
RTC North Dock,RR,6/5/2019,4,5,-0.876,931,Pt Chauncey,2.9,2.2,5.7,3,8,935,9.45,6.4,,,,,,
RTC North Dock,RR,6/5/2019,4,6,-0.876,931,Pt Chauncey,2.9,3.1,5.7,3,8,935,9.45,5.5,,,,,,
RTC North Dock,RR,6/5/2019,4,7,-0.876,931,Pt Chauncey,2.9,3.4,5.7,3,8,935,9.45,5.2,,,,,,
RTC North Dock,RR,6/5/2019,4,8,-0.876,931,Pt Chauncey,2.9,3.9,5.7,3,8,935,9.45,4.7,,,,,,
RTC North Dock,RR,6/5/2019,4,9,-0.876,931,Pt Chauncey,2.9,4.7,5.7,3,8,935,9.45,3.9,,,,,,
RTC North Dock,RR,6/5/2019,4,10.2,-0.876,931,Pt Chauncey,2.9,5.8,5.7,3,8,935,9.45,2.8,,,,log,1,
RTC North Dock,RR,6/5/2019,4,10.5,-0.876,931,Pt Chauncey,2.9,7.5,5.7,3,8,935,9.45,1.1,,,,log,1,
RTC North Dock,RR,6/5/2019,4,10.8,-0.876,931,Pt Chauncey,2.9,5.8,5.7,3,8,935,9.45,2.8,,,,log,1,
RTC North Dock,RR,6/5/2019,4,11,-0.876,931,Pt Chauncey,2.9,5.6,5.7,3,8,935,9.45,3,,,,,,
RTC North Dock,RR,6/5/2019,4,12,-0.876,931,Pt Chauncey,2.9,6.4,5.7,3,8,935,9.45,2.2,,,,,,
RTC North Dock,RR,6/5/2019,4,13,-0.876,931,Pt Chauncey,2.9,7.2,5.7,3,8,935,9.45,1.4,,,,,,
RTC North Dock,RR,6/5/2019,5,0,-0.876,931,Pt Chauncey,2.9,-3.7,5.7,3,8,935,9.45,12.3,,,,,,
RTC North Dock,RR,6/5/2019,5,0.6,-0.876,931,Pt Chauncey,2.9,-3.2,5.7,3,8,935,9.45,11.8,,,,rock,1,
RTC North Dock,RR,6/5/2019,5,1,-0.876,931,Pt Chauncey,2.9,-1.1,5.7,3,8,935,9.45,9.7,,,,rock,1,
RTC North Dock,RR,6/5/2019,5,1.6,-0.876,931,Pt Chauncey,2.9,1.4,5.7,3,8,935,9.45,7.2,,,,rock,1,
RTC North Dock,RR,6/5/2019,5,2.8,-0.876,931,Pt Chauncey,2.9,-0.8,5.7,3,8,935,9.45,9.4,,,,rock,1,
RTC North Dock,RR,6/5/2019,5,3.5,-0.876,931,Pt Chauncey,2.9,2.8,5.7,3,8,935,9.45,5.8,,,,rock,2,
RTC North Dock,RR,6/5/2019,5,3.7,-0.876,931,Pt Chauncey,2.9,0.5,5.7,3,8,935,9.45,8.1,,,,rock,2,
RTC North Dock,RR,6/5/2019,5,4.1,-0.876,931,Pt Chauncey,2.9,0.7,5.7,3,8,935,9.45,7.9,,,,rock,3,
RTC North Dock,RR,6/5/2019,5,4.6,-0.876,931,Pt Chauncey,2.9,2.2,5.7,3,8,935,9.45,6.4,,,,rock,3,
RTC North Dock,RR,6/5/2019,5,4.9,-0.876,931,Pt Chauncey,2.9,1.7,5.7,3,8,935,9.45,6.9,,,,rock,3,
RTC North Dock,RR,6/5/2019,5,6,-0.876,931,Pt Chauncey,2.9,2.7,5.7,3,8,935,9.45,5.9,,,,,,
RTC North Dock,RR,6/5/2019,5,7,-0.876,931,Pt Chauncey,2.9,3.2,5.7,3,8,935,9.45,5.4,,,,,,
RTC North Dock,RR,6/5/2019,5,8,-0.876,931,Pt Chauncey,2.9,4,5.7,3,8,935,9.45,4.6,,,,,,Reading from meter 8 is not same a eyeheight (diff levels)
RTC North Dock,RR,6/5/2019,5,9,-0.876,931,Pt Chauncey,2.9,4.4,5.7,3,8,935,9.45,4.2,,,,,,
RTC North Dock,RR,6/5/2019,5,10,-0.876,931,Pt Chauncey,2.9,4.6,5.7,3,8,935,9.45,4,,,,,,
RTC Theater,RS,5/7/2019,1,0,-0.878,831,Pt Chauncey,0.9,-0.3,5.9,3,0.6,830,7.7,7.1,,,,,,"No oyster zone on wall, not sampling riprap, upper zone quadrats on wall to capture limpets and other mobiles"
RTC Theater,RS,5/7/2019,1,,-0.878,831,Pt Chauncey,0.9,11.8,5.9,3,0.6,830,7.7,12.1,,,,topwall,,height of wall needs to be added to tidal height from the base of transect// no ledge here// KJN: tidal elevation for top of seawall corrected
RTC Theater,RS,5/7/2019,1,,-0.878,831,Pt Chauncey,0.9,-0.8,5.9,3,0.6,830,7.7,7.6,,,,shore level,,shore level is at the edge of the riprap
RTC Theater,RS,5/7/2019,2,0,-0.878,831,Pt Chauncey,0.9,1.3,5.9,3,0.6,830,7.7,5.5,,,,,,
RTC Theater,RS,5/7/2019,2,,-0.878,831,Pt Chauncey,0.9,1.4,5.9,3,0.6,830,7.7,5.4,,,,ledge,,riprap to ledge: 1.3
RTC Theater,RS,5/7/2019,2,,-0.878,831,Pt Chauncey,0.9,11.9,5.9,3,0.6,830,7.7,10.5,,,,topwall,,Top wall to edge of biotia for all: 2.8m = 9.8 ft// KJN: tidal elevation for top of seawall corrected 12.30.2020// 
RTC Theater,RS,5/7/2019,2,,-0.878,831,Pt Chauncey,0.9,-0.7,5.9,3,0.6,830,7.7,7.5,,,,shore level,,
RTC Theater,RS,5/7/2019,3,0,-0.878,831,Pt Chauncey,0.9,1.9,5.9,3,0.6,830,7.7,4.95,,,,,,
RTC Theater,RS,5/7/2019,3,,-0.878,831,Pt Chauncey,0.9,2.2,5.9,3,0.6,830,7.7,4.62,,,,ledge,,riprap to ledge: 1.25
RTC Theater,RS,5/7/2019,3,,-0.878,831,Pt Chauncey,0.9,12,5.9,3,0.6,830,7.7,9.8,,,,topwall,,Top wall to edge of biotia for all: 2.8m = 9.8 ft// KJN: tidal elevation for top of seawall corrected 12.30.2020// 
RTC Theater,RS,5/7/2019,3,,-0.878,831,Pt Chauncey,0.9,-1,5.9,3,0.6,830,7.7,7.86,,,,shore level,,
RTC Theater,RS,5/7/2019,4,0,-0.878,831,Pt Chauncey,0.9,2,5.9,3,0.6,830,7.7,4.86,,,,,,riprap to ledge: 1.3
RTC Theater,RS,5/7/2019,4,,-0.878,831,Pt Chauncey,0.9,2.1,5.9,3,0.6,830,7.7,4.7,,,,ledge,,"average taken between 2 measurements. Pipe in the way, can't get rod straight."
RTC Theater,RS,5/7/2019,4,,-0.878,831,Pt Chauncey,0.9,11.6,5.9,3,0.6,830,7.7,9.5,,,,topwall,,Top wall to edge of biotia for all: 2.8m = 9.8 ft// KJN: tidal elevation for top of seawall corrected 12.30.2020// 
RTC Theater,RS,5/7/2019,4,,-0.878,831,Pt Chauncey,0.9,-1.6,5.9,3,0.6,830,7.7,8.4,,,,shore level,,
RTC Theater,RS,5/7/2019,5,0,-0.878,831,Pt Chauncey,0.9,2.1,5.9,3,0.6,830,7.7,4.7,,,,,,
RTC Theater,RS,5/7/2019,5,,-0.878,831,Pt Chauncey,0.9,3,5.9,3,0.6,830,7.7,3.8,,,,ledge,,riprap to ledge: 1.4
RTC Theater,RS,5/7/2019,5,,-0.878,831,Pt Chauncey,0.9,11.7,5.9,3,0.6,830,7.7,8.7,,,,topwall,,Top wall to edge of biotia for all: 2.8m = 9.8 ft// KJN: tidal elevation for top of seawall corrected 12.30.2020// 
RTC Theater,RS,5/7/2019,5,,-0.878,831,Pt Chauncey,0.9,-1.9,5.9,3,0.6,830,7.7,8.7,,,,shore level,,
RTC Beach,RC,5/11/2019,1,0,0.393,1411,Pt Chauncey,3.11,-1.31,5.48,3,10,1410,8.2,9.9,,,,,,
RTC Beach,RC,5/11/2019,1,4,0.393,1411,Pt Chauncey,3.11,-0.11,5.48,3,10,1410,8.2,8.7,,,,,,
RTC Beach,RC,5/11/2019,1,10.3,0.393,1411,Pt Chauncey,3.11,1.99,5.48,3,10,1410,8.2,6.6,,,,,,
RTC Beach,RC,5/11/2019,1,12.2,0.393,1411,Pt Chauncey,3.11,3.59,5.48,3,10,1410,8.2,5,,,,,,
RTC Beach,RC,5/11/2019,1,19.5,0.393,1411,Pt Chauncey,3.11,6.49,5.48,3,10,1410,8.2,2.1,,,,,,
RTC Beach,RC,5/11/2019,2,0,0.393,1411,Pt Chauncey,3.11,-1.01,5.48,3,10,1410,8.2,9.6,,,,,,
RTC Beach,RC,5/11/2019,2,4.5,0.393,1411,Pt Chauncey,3.11,0.79,5.48,3,10,1410,8.2,7.8,,,,,,
RTC Beach,RC,5/11/2019,2,9,0.393,1411,Pt Chauncey,3.11,2.59,5.48,3,10,1410,8.2,6,,,,,,
RTC Beach,RC,5/11/2019,2,11.9,0.393,1411,Pt Chauncey,3.11,3.49,5.48,3,10,1410,8.2,5.1,,,,,,
RTC Beach,RC,5/11/2019,2,19,0.393,1411,Pt Chauncey,3.11,6.79,5.48,3,10,1410,8.2,1.8,,,,,,
RTC Beach,RC,5/11/2019,3,0,0.393,1411,Pt Chauncey,3.11,-1.11,5.48,3,10,1410,8.2,9.7,,,,,,
RTC Beach,RC,5/11/2019,3,4.75,0.393,1411,Pt Chauncey,3.11,1.69,5.48,3,10,1410,8.2,6.9,,,,,,
RTC Beach,RC,5/11/2019,3,12,0.393,1411,Pt Chauncey,3.11,3.69,5.48,3,10,1410,8.2,4.9,,,,,,
RTC Beach,RC,5/11/2019,3,19.7,0.393,1411,Pt Chauncey,3.11,7.09,5.48,3,10,1410,8.2,1.5,,,,,,
RTC Beach,RC,5/11/2019,4,0,0.393,1411,Pt Chauncey,3.11,-0.91,5.48,3,10,1410,8.2,9.5,,,,,,
RTC Beach,RC,5/11/2019,4,6.3,0.393,1411,Pt Chauncey,3.11,1.79,5.48,3,10,1410,8.2,6.8,,,,,,
RTC Beach,RC,5/11/2019,4,10.4,0.393,1411,Pt Chauncey,3.11,3.33,5.48,3,10,1410,8.2,5.3,,,,,,
RTC Beach,RC,5/11/2019,4,12.5,0.393,1411,Pt Chauncey,3.11,3.94,5.48,3,10,1410,8.2,4.7,,,,,,
RTC Beach,RC,5/11/2019,4,19,0.393,1411,Pt Chauncey,3.11,6.69,5.48,3,10,1410,8.2,1.9,,,,,,
RTC Beach,RC,5/11/2019,5,0,0.393,1411,Pt Chauncey,3.11,-1.21,5.48,3,10,1410,8.2,9.8,,,,cobble,1,
RTC Beach,RC,5/11/2019,5,6.7,0.393,1411,Pt Chauncey,3.11,1.89,5.48,3,10,1410,8.2,6.7,,,,cobble,1,
RTC Beach,RC,5/11/2019,5,7.8,0.393,1411,Pt Chauncey,3.11,1.79,5.48,3,10,1410,8.2,6.8,,,,boulder,1,
RTC Beach,RC,5/11/2019,5,8.6,0.393,1411,Pt Chauncey,3.11,5.19,5.48,3,10,1410,8.2,3.4,,,,boulder,1,
RTC Beach,RC,5/11/2019,5,9.4,0.393,1411,Pt Chauncey,3.11,2.29,5.48,3,10,1410,8.2,6.3,,,,boulder,1,
RTC Beach,RC,5/11/2019,5,12.6,0.393,1411,Pt Chauncey,3.11,3.59,5.48,3,10,1410,8.2,5,,,,sandy,1,
RTC Beach,RC,5/11/2019,5,18.8,0.393,1411,Pt Chauncey,3.11,6.39,5.48,3,10,1410,8.2,2.2,,,,sandy,1,
SF Marina,SFM,5/23/2019,1,0,-0.538,920,San Francisco,2.4,1.3,6.3,2,0,920,9.2,7.4,,,,,,
SF Marina,SFM,5/23/2019,1,1.4,-0.538,920,San Francisco,2.4,4.9,6.3,2,0,920,9.2,3.8,,,,,,
SF Marina,SFM,5/23/2019,1,2.1,-0.538,920,San Francisco,2.4,6.6,6.3,2,0,920,9.2,2.1,,,,,,
SF Marina,SFM,5/23/2019,1,3.7,-0.538,920,San Francisco,2.4,10.9,6.3,2,0,920,9.2,4.3,,,,,,stadia height in ft from position 2.1 m on transect to top of sea wall
SF Marina,SFM,5/23/2019,2,0,-0.538,920,San Francisco,2.4,2.4,6.3,2,0,920,9.2,6.3,,,,,,
SF Marina,SFM,5/23/2019,2,1.02,-0.538,920,San Francisco,2.4,4.9,6.3,2,0,920,9.2,3.8,,,,,,
SF Marina,SFM,5/23/2019,2,1.7,-0.538,920,San Francisco,2.4,6.8,6.3,2,0,920,9.2,1.9,,,,,,
SF Marina,SFM,5/23/2019,2,3.3,-0.538,920,San Francisco,2.4,11,6.3,2,0,920,9.2,4.2,,,,,,stadia height in ft from position 2.1 m on transect to top of sea wall
SF Marina,SFM,5/23/2019,3,0,-0.538,920,San Francisco,2.4,2.7,6.3,2,0,920,9.2,6,,,,,,
SF Marina,SFM,5/23/2019,3,0.9,-0.538,920,San Francisco,2.4,5.3,6.3,2,0,920,9.2,3.4,,,,,,
SF Marina,SFM,5/23/2019,3,1.45,-0.538,920,San Francisco,2.4,6.8,6.3,2,0,920,9.2,1.9,,,,,,
SF Marina,SFM,5/23/2019,3,2.9,-0.538,920,San Francisco,2.4,11,6.3,2,0,920,9.2,4.2,,,,,,stadia height in ft from position 2.1 m on transect to top of sea wall
SF Marina,SFM,5/23/2019,4,0,-0.538,920,San Francisco,2.4,3.2,6.3,2,0,920,9.2,5.5,,,,,,
SF Marina,SFM,5/23/2019,4,0.95,-0.538,920,San Francisco,2.4,5.3,6.3,2,0,920,9.2,3.4,,,,,,
SF Marina,SFM,5/23/2019,4,2.8,-0.538,920,San Francisco,2.4,9.4,6.3,2,0,920,9.2,4.1,,,,,,stadia height in ft from position 2.1 m on transect to top of sea wall
SF Marina,SFM,5/23/2019,4,5.5,-0.538,920,San Francisco,2.4,6.8,6.3,2,0,920,9.2,1.9,,,,,,
SF Marina,SFM,5/23/2019,5,0,-0.538,920,San Francisco,2.4,2.7,6.3,2,0,920,9.2,6,,,,,,
SF Marina,SFM,5/23/2019,5,1.2,-0.538,920,San Francisco,2.4,5,6.3,2,0,920,9.2,3.7,,,,,,
SF Marina,SFM,5/23/2019,5,1.8,-0.538,920,San Francisco,2.4,6.8,6.3,2,0,920,9.2,1.9,,,,,,
SF Marina,SFM,5/23/2019,5,3.1,-0.538,920,San Francisco,2.4,10.8,6.3,2,0,920,9.2,4,,,,,,stadia height in ft from position 2.1 m on transect to top of sea wall
San Quentin Beach,SQ,6/7/2019,1,0,-0.04,1210,Point San Quentin,3.2,-0.4,5.9,3,9.2,1210,9.1,9.5,,,,,,
San Quentin Beach,SQ,6/7/2019,1,1,-0.04,1210,Point San Quentin,3.2,-0.1,5.9,3,9.2,1210,9.1,9.2,,,,,,
San Quentin Beach,SQ,6/7/2019,1,2,-0.04,1210,Point San Quentin,3.2,0.2,5.9,3,9.2,1210,9.1,8.9,,,,bench,,
San Quentin Beach,SQ,6/7/2019,1,3,-0.04,1210,Point San Quentin,3.2,0.7,5.9,3,9.2,1210,9.1,8.4,,,,,,
San Quentin Beach,SQ,6/7/2019,1,4,-0.04,1210,Point San Quentin,3.2,1,5.9,3,9.2,1210,9.1,8.1,,,,,,
San Quentin Beach,SQ,6/7/2019,1,5,-0.04,1210,Point San Quentin,3.2,1.3,5.9,3,9.2,1210,9.1,7.8,,,,,,
San Quentin Beach,SQ,6/7/2019,1,5.5,-0.04,1210,Point San Quentin,3.2,1.2,5.9,3,9.2,1210,9.1,7.9,,,,,,
San Quentin Beach,SQ,6/7/2019,1,5.8,-0.04,1210,Point San Quentin,3.2,2,5.9,3,9.2,1210,9.1,7.1,,,,,,
San Quentin Beach,SQ,6/7/2019,1,6.6,-0.04,1210,Point San Quentin,3.2,2.5,5.9,3,9.2,1210,9.1,6.6,,,,,,
San Quentin Beach,SQ,6/7/2019,1,7,-0.04,1210,Point San Quentin,3.2,3.1,5.9,3,9.2,1210,9.1,6,,,,,,
San Quentin Beach,SQ,6/7/2019,1,8,-0.04,1210,Point San Quentin,3.2,2.6,5.9,3,9.2,1210,9.1,6.5,,,,,,
San Quentin Beach,SQ,6/7/2019,1,9,-0.04,1210,Point San Quentin,3.2,3.1,5.9,3,9.2,1210,9.1,6,,,,,,
San Quentin Beach,SQ,6/7/2019,1,10,-0.04,1210,Point San Quentin,3.2,3.3,5.9,3,9.2,1210,9.1,5.8,,,,,,
San Quentin Beach,SQ,6/7/2019,1,11,-0.04,1210,Point San Quentin,3.2,3.9,5.9,3,9.2,1210,9.1,5.2,,,,,,
San Quentin Beach,SQ,6/7/2019,1,12,-0.04,1210,Point San Quentin,3.2,4.5,5.9,3,9.2,1210,9.1,4.6,,,,,,
San Quentin Beach,SQ,6/7/2019,1,12.5,-0.04,1210,Point San Quentin,3.2,5,5.9,3,9.2,1210,9.1,4.1,,,,,,
San Quentin Beach,SQ,6/7/2019,1,12.6,-0.04,1210,Point San Quentin,3.2,4.1,5.9,3,9.2,1210,9.1,5,,,,,,
San Quentin Beach,SQ,6/7/2019,1,13,-0.04,1210,Point San Quentin,3.2,4.2,5.9,3,9.2,1210,9.1,4.9,,,,,,
San Quentin Beach,SQ,6/7/2019,1,13.1,-0.04,1210,Point San Quentin,3.2,4.5,5.9,3,9.2,1210,9.1,4.6,,,,,,
San Quentin Beach,SQ,6/7/2019,1,13.8,-0.04,1210,Point San Quentin,3.2,4.1,5.9,3,9.2,1210,9.1,5,,,,,,
San Quentin Beach,SQ,6/7/2019,1,14.3,-0.04,1210,Point San Quentin,3.2,3.9,5.9,3,9.2,1210,9.1,5.2,,,,,,
San Quentin Beach,SQ,6/7/2019,1,15,-0.04,1210,Point San Quentin,3.2,3.6,5.9,3,9.2,1210,9.1,5.5,,,,,,
San Quentin Beach,SQ,6/7/2019,1,15.4,-0.04,1210,Point San Quentin,3.2,3.8,5.9,3,9.2,1210,9.1,5.3,,,,,,
San Quentin Beach,SQ,6/7/2019,1,16,-0.04,1210,Point San Quentin,3.2,5.1,5.9,3,9.2,1210,9.1,4,,,,,,
San Quentin Beach,SQ,6/7/2019,1,16.5,-0.04,1210,Point San Quentin,3.2,4.5,5.9,3,9.2,1210,9.1,4.6,,,,,,
San Quentin Beach,SQ,6/7/2019,1,16.7,-0.04,1210,Point San Quentin,3.2,5.2,5.9,3,9.2,1210,9.1,3.9,,,,,,
San Quentin Beach,SQ,6/7/2019,1,17,-0.04,1210,Point San Quentin,3.2,5,5.9,3,9.2,1210,9.1,4.1,,,,,,
San Quentin Beach,SQ,6/7/2019,1,17.3,-0.04,1210,Point San Quentin,3.2,6.7,5.9,3,9.2,1210,9.1,2.4,,,,log,,
San Quentin Beach,SQ,6/7/2019,2,0,-0.04,1210,Point San Quentin,3.2,0.6,5.9,3,9.2,1210,9.1,8.5,,,,,,
San Quentin Beach,SQ,6/7/2019,2,0.6,-0.04,1210,Point San Quentin,3.2,1.4,5.9,3,9.2,1210,9.1,7.7,,,,,,
San Quentin Beach,SQ,6/7/2019,2,0.9,-0.04,1210,Point San Quentin,3.2,0.7,5.9,3,9.2,1210,9.1,8.4,,,,,,
San Quentin Beach,SQ,6/7/2019,2,1,-0.04,1210,Point San Quentin,3.2,0,5.9,3,9.2,1210,9.1,9.1,,,,,,
San Quentin Beach,SQ,6/7/2019,2,2,-0.04,1210,Point San Quentin,3.2,-0.2,5.9,3,9.2,1210,9.1,9.3,,,,bench,,
San Quentin Beach,SQ,6/7/2019,2,3,-0.04,1210,Point San Quentin,3.2,0.2,5.9,3,9.2,1210,9.1,8.9,,,,,,
San Quentin Beach,SQ,6/7/2019,2,4,-0.04,1210,Point San Quentin,3.2,0.5,5.9,3,9.2,1210,9.1,8.6,,,,,,
San Quentin Beach,SQ,6/7/2019,2,5,-0.04,1210,Point San Quentin,3.2,0.8,5.9,3,9.2,1210,9.1,8.3,,,,,,
San Quentin Beach,SQ,6/7/2019,2,5.7,-0.04,1210,Point San Quentin,3.2,1.3,5.9,3,9.2,1210,9.1,7.8,,,,,,
San Quentin Beach,SQ,6/7/2019,2,6,-0.04,1210,Point San Quentin,3.2,1.2,5.9,3,9.2,1210,9.1,7.9,,,,,,
San Quentin Beach,SQ,6/7/2019,2,7,-0.04,1210,Point San Quentin,3.2,1.6,5.9,3,9.2,1210,9.1,7.5,,,,,,
San Quentin Beach,SQ,6/7/2019,2,7.7,-0.04,1210,Point San Quentin,3.2,2.3,5.9,3,9.2,1210,9.1,6.8,,,,,,
San Quentin Beach,SQ,6/7/2019,2,8,-0.04,1210,Point San Quentin,3.2,2.9,5.9,3,9.2,1210,9.1,6.2,,,,,,
San Quentin Beach,SQ,6/7/2019,2,8.4,-0.04,1210,Point San Quentin,3.2,3.3,5.9,3,9.2,1210,9.1,5.8,,,,,,
San Quentin Beach,SQ,6/7/2019,2,8.7,-0.04,1210,Point San Quentin,3.2,2.7,5.9,3,9.2,1210,9.1,6.4,,,,,,
San Quentin Beach,SQ,6/7/2019,2,9,-0.04,1210,Point San Quentin,3.2,4.9,5.9,3,9.2,1210,9.1,4.2,,,,,,
San Quentin Beach,SQ,6/7/2019,2,10,-0.04,1210,Point San Quentin,3.2,5.8,5.9,3,9.2,1210,9.1,3.3,,,,,,
San Quentin Beach,SQ,6/7/2019,2,10.4,-0.04,1210,Point San Quentin,3.2,6.1,5.9,3,9.2,1210,9.1,3,,,,,,
San Quentin Beach,SQ,6/7/2019,2,10.6,-0.04,1210,Point San Quentin,3.2,5.5,5.9,3,9.2,1210,9.1,3.6,,,,,,
San Quentin Beach,SQ,6/7/2019,2,10.8,-0.04,1210,Point San Quentin,3.2,3.9,5.9,3,9.2,1210,9.1,5.2,,,,,,
San Quentin Beach,SQ,6/7/2019,2,11,-0.04,1210,Point San Quentin,3.2,4.1,5.9,3,9.2,1210,9.1,5,,,,,,
San Quentin Beach,SQ,6/7/2019,2,12,-0.04,1210,Point San Quentin,3.2,4.3,5.9,3,9.2,1210,9.1,4.8,,,,,,
San Quentin Beach,SQ,6/7/2019,2,12,-0.04,1210,Point San Quentin,3.2,4.3,5.9,3,9.2,1210,9.1,4.8,,,,,,
San Quentin Beach,SQ,6/7/2019,2,13,-0.04,1210,Point San Quentin,3.2,5,5.9,3,9.2,1210,9.1,4.1,,,,,,
